N,P,K,temperature,humidity,ph,rainfall,label
43,68,81,17.560561209150578,18.05546689642392,6.7622268092612225,78.84772161956977,Soyabeans
43,68,81,17.54035312318014,17.93128422093438,6.5556096980138125,78.96409838705816,Soyabeans
43,68,81,17.494212012504846,17.872010703393926,6.803365850897952,78.74057366544547,Soyabeans
28,76,82,20.778270037685196,14.195102377634026,6.564591327871682,83.64499806672528,Soyabeans
28,76,82,20.7027996911682,14.396796890657289,6.7251886680501505,83.74015343666188,Soyabeans
28,76,82,20.52742095018601,14.19325148481704,6.5872767333105005,83.71384283315543,Soyabeans
28,76,82,20.491804572697255,14.252273456692494,6.741427237190731,83.81958595624435,Soyabeans
28,76,82,20.633573275674287,14.089186980091286,6.87633720278514,83.85846487416022,Soyabeans
28,76,82,20.571699935030615,14.407619885451666,6.755000977104052,83.8407618737246,Soyabeans
28,76,82,20.6494134794533,14.217498422184713,6.623721244117539,83.795706259309,Soyabeans
28,76,82,20.469177201852716,14.376002207744577,6.64212510027347,83.92020767089373,Soyabeans
28,76,82,20.544641472619865,14.205958419543107,6.61964172831035,83.84672166445849,Soyabeans
28,76,82,20.571674636124584,14.152538688095248,6.734000159610231,83.69697290533014,Soyabeans
42,79,85,17.227667213877584,15.750144629342937,6.053694808443292,76.45491381213279,Soyabeans
42,79,85,17.289435048056248,15.842226179740234,6.019411069494185,76.7175461143827,Soyabeans
42,79,85,17.117101828440482,15.930879944062978,6.116283902373154,76.59351619400576,Soyabeans
42,79,85,17.293360543583436,15.71161488471415,6.164286167129271,76.70368949697283,Soyabeans
42,79,85,17.149130124035842,15.770507961065675,5.995579139504571,76.52385550585045,Soyabeans
42,79,85,17.303604167054914,15.854468808082643,6.218233495019428,76.63341702960489,Soyabeans
42,79,85,17.187772455684286,15.886229040993346,6.079006382520617,76.66146159330884,Soyabeans
42,79,85,17.231582421774263,15.715082056114976,6.134865281985005,76.45861023558514,Soyabeans
42,79,85,17.143127831019427,15.788765592611677,6.087905566030702,76.72223219682542,Soyabeans
42,79,85,17.030478820273824,15.810918890167969,5.902715477304035,76.47928985026826,Soyabeans
32,60,83,19.612070713758424,19.48612554695217,8.663808790248037,91.66658658240537,Soyabeans
32,60,83,19.770741946112615,19.497874837866483,8.86991029880379,91.55659676388177,Soyabeans
32,60,83,19.848158125230867,19.44265751914142,8.896709220130779,91.75059098825187,Soyabeans
32,60,83,19.67826780646653,19.329310435482853,8.662785378341212,91.65221551126595,Soyabeans
32,60,83,19.603305054559733,19.590451974316263,8.650449298374513,91.83666255319949,Soyabeans
32,60,83,19.77674143846489,19.42649672118576,8.820393975818533,91.87388792814687,Soyabeans
32,60,83,19.610746235937366,19.420222713393812,8.854640101746417,91.59536545282202,Soyabeans
32,60,83,19.755069859844532,19.40173760619424,8.647867618625567,91.8589954019431,Soyabeans
32,60,83,19.802966386822426,19.390929971504406,9.013788855198564,91.68409009575859,Soyabeans
32,60,83,19.731789980687147,19.36206158085998,8.732845014435961,91.84710588592809,Soyabeans
22,78,76,17.76050245140149,19.120322931384848,8.553631237875422,76.41051487083868,Soyabeans
22,78,76,17.827860707397473,18.99425338863531,8.59269693281065,76.36445873206199,Soyabeans
22,78,76,18.00507900716132,19.078370479032206,8.645322097373828,76.25464782753657,Soyabeans
22,78,76,17.831858880680887,19.246373193176062,8.62706372787235,76.33477857148478,Soyabeans
22,78,76,17.91471480804975,18.943650940278317,8.628150790336257,76.38034027644758,Soyabeans
22,78,76,17.826967292059127,19.184676231070302,8.642714479017382,76.4170022234792,Soyabeans
22,78,76,17.77039168231863,19.037936979259,8.753512920732424,76.35717338599771,Soyabeans
22,78,76,17.883942041722616,19.02358403460747,8.555492467189906,76.22086173775001,Soyabeans
22,78,76,17.850242286391893,19.01096231194453,8.659054784024839,76.41055738388086,Soyabeans
22,78,76,17.76860791062514,19.153902700171216,8.600475283424094,76.25714135582226,Soyabeans
31,79,75,18.801021959095184,16.046647100087533,8.339829879826361,89.45008463648666,Soyabeans
31,79,75,18.717378900173966,16.12990015568768,8.239007174274873,89.71688069771488,Soyabeans
31,79,75,18.91785876671778,16.10812461311737,8.256291186328141,89.79262430595496,Soyabeans
31,79,75,18.95669581306754,16.113616373953132,8.338769257135793,89.63643781282468,Soyabeans
31,79,75,18.65429400087012,16.082139885252595,8.29754794056358,89.8746269526247,Soyabeans
31,79,75,18.785750903041023,16.086018975525818,8.312564088346358,89.7859873663847,Soyabeans
31,79,75,18.680160411463476,16.03183719045413,8.332733849212008,89.84363716786355,Soyabeans
31,79,75,18.77012029502369,16.257800738791023,8.260572633714096,89.94675346926054,Soyabeans
31,79,75,18.77068508032395,16.19591915043739,8.238373595831629,89.77866343475719,Soyabeans
31,79,75,18.658508010865866,16.06396636286128,8.207171934398179,89.81004958311222,Soyabeans
28,58,81,17.340454707305653,16.59783752904102,5.977050052306926,93.40412708679632,Soyabeans
28,58,81,17.401839075960655,16.43517239374285,6.264132543031711,93.33534046104603,Soyabeans
28,58,81,17.405121510589165,16.370561199285078,6.091640580591881,93.34675688478359,Soyabeans
28,58,81,17.440244728437346,16.604784757128392,6.1557220414989535,93.3461107662233,Soyabeans
28,58,81,17.533830119477955,16.586687620577248,6.163308419923288,93.29315840080764,Soyabeans
28,58,81,17.406755728753332,16.541510579881905,6.293612285333786,93.42715041774215,Soyabeans
28,58,81,17.657679570546627,16.502814746920382,6.201537281349547,93.40046161962064,Soyabeans
28,58,81,17.571232200699615,16.469464364172225,6.175318117471868,93.41841425531607,Soyabeans
28,58,81,17.492646896190223,16.51466292386463,6.084928002039555,93.420956635586,Soyabeans
28,58,81,17.597394085033415,16.416325275582434,6.077703521445295,93.38805307183462,Soyabeans
57,58,77,18.629300016871408,17.632076418678103,7.853231632241227,81.1687317031458,Soyabeans
57,58,77,18.906754741339963,17.532537049013154,8.11572520165632,81.1560227765681,Soyabeans
57,58,77,18.772281390327482,17.456131646680046,7.8436526876661485,81.10107526271197,Soyabeans
57,58,77,18.702881529229735,17.612928155682603,7.802921783093902,81.29377378643586,Soyabeans
57,58,77,18.862202282795568,17.686766157327693,7.760603044797047,81.24795846135886,Soyabeans
57,58,77,18.772655163032898,17.454422759557588,7.828819355361375,81.00023114660151,Soyabeans
57,58,77,18.63902132951724,17.440408898049782,7.869356786111046,81.1945239817982,Soyabeans
57,58,77,18.78580003508847,17.545506756562933,8.077568616454933,81.2134079017583,Soyabeans
57,58,77,18.757336926817953,17.459941578754314,7.9336035035844485,81.38381501491216,Soyabeans
57,58,77,18.629678468219517,17.64414369220579,7.945762555905967,81.31197299749769,Soyabeans
49,55,78,18.667271965279426,16.139981115070146,7.919976365368238,81.66350883377066,Soyabeans
49,55,78,18.73532630995001,16.18388685614529,8.031332352274024,81.61109400965975,Soyabeans
49,55,78,18.683457050962907,16.39309688313097,8.017703785359302,81.50039442585218,Soyabeans
49,55,78,18.644598520216565,16.241289387548992,7.892963489529684,81.76486337396284,Soyabeans
49,55,78,18.48333890735348,16.20231418449367,7.766930834166585,81.84957330273622,Soyabeans
49,55,78,18.69502139483524,16.008428020608296,7.9193570865181435,81.77909035414935,Soyabeans
49,55,78,18.528590934460404,16.191363627169952,7.943861248323204,81.72190526252602,Soyabeans
49,55,78,18.82401351331701,16.170656607732106,7.904374644871853,81.6992023275427,Soyabeans
49,55,78,18.696953508764306,16.14651258222258,7.876629182641849,81.7525326623822,Soyabeans
49,55,78,18.79990204822169,16.137195843074064,7.905411330182048,81.63015303223857,Soyabeans
46,76,77,18.189126411272746,19.78202810803319,7.117841218857688,83.67103921054711,Soyabeans
46,76,77,18.174027955948567,19.67164889696048,6.965815780339463,83.68750420149304,Soyabeans
46,76,77,18.05326897463332,19.866972663201125,6.88965186031735,83.77346215408637,Soyabeans
46,76,77,18.08629820179679,19.597900566342187,6.903679053844819,83.76606382658461,Soyabeans
46,76,77,18.142605536450677,19.754514268885007,7.023356321385159,83.75198948428391,Soyabeans
46,76,77,18.233063101980047,19.61113601896406,7.010874743738915,83.72800019394364,Soyabeans
46,76,77,18.179309359933633,19.75718321158053,7.1731383232222905,83.84517694822347,Soyabeans
46,76,77,18.333599943288757,19.885505576037545,6.85718811550407,83.90840008409934,Soyabeans
46,76,77,18.235366403050993,19.622005844978627,6.858677682400554,83.90108136842568,Soyabeans
46,76,77,18.26782582629755,19.65299979752046,7.08402421266377,83.54230394092659,Soyabeans
54,61,77,18.79045180263156,15.28846644237258,6.2761399651002385,77.57888914088008,Soyabeans
54,61,77,18.77193545934022,15.381268307738031,6.1958332468390065,77.73270564871227,Soyabeans
54,61,77,18.81777682937755,15.25375526345266,6.188958762670256,77.51012503176749,Soyabeans
54,61,77,18.700673437347884,15.30279338318387,6.180454369419736,77.57065898739677,Soyabeans
54,61,77,18.80113751504071,15.353817620906671,6.0968064956007755,77.56102609415466,Soyabeans
54,61,77,18.916351977694863,15.288768628982798,6.1462627420771305,77.5330131587628,Soyabeans
54,61,77,18.825179657195605,15.13474997488169,6.080693807922947,77.77696657615175,Soyabeans
54,61,77,18.925203316305016,15.234010460515451,6.0618203906675525,77.42403447691153,Soyabeans
54,61,77,18.767587991094448,15.191305756409678,6.14004014390439,77.38607171863548,Soyabeans
54,61,77,18.92681063150415,15.404500108423543,6.0979870504087135,77.5024440791737,Soyabeans
38,60,76,18.58365078413089,17.763960556624372,8.83371253018261,77.95219771536016,Soyabeans
38,60,76,18.713585298834346,17.87462498091891,8.87250479280998,77.86396530029545,Soyabeans
38,60,76,18.693098880948845,17.81390843735278,8.749014560028161,77.90158671945883,Soyabeans
38,60,76,18.80049673136259,17.825673890635276,8.828218989186345,78.01541152175173,Soyabeans
38,60,76,18.740378594681697,17.611398636676775,8.889783411791715,77.85311945153457,Soyabeans
38,60,76,18.586505520789014,17.868174163430684,8.809947224194989,77.8811542308126,Soyabeans
38,60,76,18.55730306893822,17.8187901855405,8.86844331212439,77.72752759619799,Soyabeans
38,60,76,18.832847939285276,17.799674405541296,8.850630627299724,77.7617549339918,Soyabeans
38,60,76,18.680153162803006,17.773446757253506,8.955101376121785,78.01390177868004,Soyabeans
38,60,76,18.580368698911958,17.849830312228338,8.928623112220498,77.92739338774673,Soyabeans
59,55,79,20.61977402574148,16.93015783960817,8.766277217320566,82.20653352566883,Soyabeans
59,55,79,20.56354237516117,16.835722532364684,8.711016523402693,82.33424827643815,Soyabeans
59,55,79,20.428327923555145,16.858314445092006,8.76031573966436,82.1921895587386,Soyabeans
59,55,79,20.372937171498968,16.9393277024147,8.873202981305477,82.37753438119535,Soyabeans
59,55,79,20.075201621200932,16.641440206156226,8.673570702446913,82.18218110565779,Soyabeans
59,55,79,20.419398264056035,16.940002518881514,8.763787854748433,82.31160601837179,Soyabeans
59,55,79,20.335728626384075,16.92274915084622,8.67612227081524,82.3210598564015,Soyabeans
59,55,79,20.358842242505393,16.806228532075053,8.787478774042246,82.35620757295094,Soyabeans
59,55,79,20.406652695566326,16.9210454616474,8.77520545151058,82.1797148524678,Soyabeans
59,55,79,20.302812266564306,17.005160459356635,8.615103303969347,82.34608713193867,Soyabeans
36,76,75,18.395271711666776,16.596530736901578,8.772581090363936,70.70063467304813,Soyabeans
36,76,75,18.4742136335741,16.620110689838913,8.822604195828132,70.58301653824164,Soyabeans
36,76,75,18.31257416322864,16.520611377886027,8.802389973294794,70.49460022305973,Soyabeans
36,76,75,18.28189658658315,16.627044471377104,8.710910036171192,70.6478156032728,Soyabeans
36,76,75,18.402361587999987,16.71930828301843,8.683572837917833,70.417473863018,Soyabeans
36,76,75,18.6254278549409,16.72394594512919,8.723470646662777,70.57170000528885,Soyabeans
36,76,75,18.469824238203994,16.838068736161176,8.97695508984916,70.36792108808169,Soyabeans
36,76,75,18.391182566492443,16.837489756449163,8.774420957312358,70.60622870635468,Soyabeans
36,76,75,18.383858280033948,16.766516557581777,8.729801090102118,70.37794873247998,Soyabeans
36,76,75,18.27602747704542,16.68137152194612,8.90200643481913,70.49395985804934,Soyabeans
57,68,81,17.05556296696308,17.3351397811355,7.928247784376945,72.73517777385494,Soyabeans
57,68,81,16.892928118847667,17.34168580158656,8.23623514516739,72.73822934128057,Soyabeans
57,68,81,17.282990622993495,17.389358385532862,8.106748805490598,72.7905417889245,Soyabeans
57,68,81,17.21535529655752,17.171765997064366,8.068957797960362,72.92947444872108,Soyabeans
57,68,81,17.130488637759747,17.472763307389922,7.881305530561096,72.76593853957637,Soyabeans
57,68,81,17.281176989818018,17.36367973030531,8.02023626597918,72.89305287327804,Soyabeans
57,68,81,17.159348109143806,17.232545288280576,8.163740853487088,72.74043551259443,Soyabeans
57,68,81,17.293533592999907,17.168650157004887,8.031529643444713,72.63428585217669,Soyabeans
57,68,81,17.336394777048557,17.32173887904237,8.172179462432176,72.70503613163476,Soyabeans
57,68,81,17.034282145285253,17.379232865275988,8.221401565125596,72.84945712323821,Soyabeans
35,66,81,19.208103717418098,15.846385880330514,5.997734274792704,85.4195950898853,Soyabeans
35,66,81,19.284625092750215,15.602675395283496,6.076177763016371,85.1277901427164,Soyabeans
35,66,81,19.316482658132376,15.844785014198832,6.028367796653442,85.34274301119883,Soyabeans
35,66,81,19.39127246410948,15.728277172060887,6.16455567122251,85.20591952163792,Soyabeans
35,66,81,19.19821028005208,15.80020606743664,6.039084557420969,85.38335241756907,Soyabeans
35,66,81,19.29809760597052,15.854580317742094,6.084929688115631,85.26953045846946,Soyabeans
35,66,81,19.480558686292834,15.590231778282442,6.003013260867761,85.21353616105188,Soyabeans
35,66,81,19.24940641812918,15.830519215115766,6.07375851581566,85.10254488054106,Soyabeans
35,66,81,19.326687733715104,15.744079401005322,6.324482000891106,85.39920383597207,Soyabeans
35,66,81,19.15413726429903,15.767810049278358,6.117147731814297,85.24749653273122,Soyabeans
35,64,78,17.84170672055336,14.315244279480845,7.523599581560919,85.45361945935586,Soyabeans
35,64,78,18.044537767989308,13.989967789274377,7.499283272381483,85.48883273647137,Soyabeans
35,64,78,18.033341602947704,14.25030937170861,7.299501103986879,85.42016113889886,Soyabeans
35,64,78,17.727027214082124,14.28574857980085,7.457332308005337,85.3244691962775,Soyabeans
35,64,78,17.81487627084545,14.316808920722236,7.304702046610225,85.2071193685822,Soyabeans
35,64,78,17.892431525501685,14.220586900261553,7.491935573952939,85.35769533613862,Soyabeans
35,64,78,17.96947720313717,14.323071403754472,7.443027448055795,85.38024264616179,Soyabeans
35,64,78,17.95465152227815,14.213275628159964,7.552681486933011,85.22404314398254,Soyabeans
35,64,78,17.954174181009847,14.2533439914215,7.426248432401158,85.42954299647347,Soyabeans
35,64,78,17.801359422766502,14.144962277314587,7.496985788856627,85.33862623568928,Soyabeans
52,60,79,19.412392954460724,18.24820498847217,8.35611511119659,75.52633599553565,Soyabeans
52,60,79,19.510572956167053,18.281583347061893,8.489762000192464,75.6265179008441,Soyabeans
52,60,79,19.247988393953044,18.32563544507641,8.105802455336775,75.67350712749156,Soyabeans
52,60,79,19.33442440860026,18.138829623375095,8.3402867792749,75.7415158626641,Soyabeans
52,60,79,19.426014717225936,18.248112017173526,8.514863718316876,75.55147401120486,Soyabeans
52,60,79,19.614099918991023,18.42288007117374,8.458584443429007,75.55099044261078,Soyabeans
52,60,79,19.463436004151887,18.208270276584503,8.46049499451797,75.42424902053999,Soyabeans
52,60,79,19.46133009185361,18.16156031333866,8.289193631069109,75.80135223669674,Soyabeans
52,60,79,19.370364588747297,18.271600938326216,8.310831283206516,75.47977515412039,Soyabeans
52,60,79,19.54082327469889,18.429250450405387,8.327333768849014,75.40551176246831,Soyabeans
27,76,83,19.074496423795956,14.974611632885242,6.339036189912454,89.472174977595,Soyabeans
27,76,83,18.922403220546204,15.002841866692714,6.34734837104159,89.71151029149212,Soyabeans
27,76,83,18.895260254700545,14.924703478212646,6.279608750108574,89.58467616629676,Soyabeans
27,76,83,19.063682924119227,14.894915776676934,6.410269185943151,89.58234290023667,Soyabeans
27,76,83,18.88084907475567,14.791276694204061,6.165972117634562,89.67088707043527,Soyabeans
27,76,83,19.138566360201864,14.932707049526176,6.26428220856847,89.52476124172057,Soyabeans
